AZIENDE SUDDIVISE PER CODICE ATECO,Anno,"ATECO 2007
codice","ATECO 2007
descrizione",FORNITORI,CLIENTI,DIPENDENTI,COMUNITA' LOCALI,AZIONISTI,MEDIA,PUBBLICA AMMINISTRAZIONE,ASSOCIAZIONI DI CATEGORIA,ISTITUTI FINANZIARI,SUPPLY CHAIN,COMUNITA' FINANZIARIA,ENTI REGOLATORI,SCUOLE- UNIVERSITA' E CENTRI DI RICERCA,FRANCHISEE & AGENTI,ONG,AUTORITA' DI VIGILANZA E CONTROLLO,AGRICOLTORI ,TERZO SETTORE,COMPETITORS,PARTNER COMMERCIALI E AMBIENTE,ORGANIZZATORI DI FIERE  COMMERCIALI ,DESIGNER E ARCHITETTI ,AGENTI E DISTRIBUTORI ,SUDDIVISIONE STAKEHOLDER INTERNI/ESTERNI,DESCRIZIONE PROCESSO DI ATTRIBUZIONE DI RILEVANZA DEGLI STAKEHOLDER,DESCRIZIONE PROCESSO DI COINVOLGIMENTO,PROCESSO COLLABORATIVO/NON COLLABORATIVO,QUESTIONARI,INTERVISTE,FOCUS GROUP,WORKSHOP,GROUP MEETING,SURVEY ONLINE,INCONTRI PERIODICI,CONFERENCE CALL,VISITE IN LOCO,SEMINARI ,CONFERENZE,INTRANET AZIENDALE ,NEWSLETTERS,COMUNICATI STAMPA,RAPPORTI CON AGRICOLTORI,ROADSHOW,APPLICAZIONE STANDARD AA1000,SEZIONE DEDICATA ALLA DESCRIZIONE DEL PROCESSO DI ENGAGEMENT                        ,NUMERO PAGINE DEDICATE ALLA DESCRIZIONE DEL PROCESSO                  ,GRI,ESRS,SASB,VALUE REPORTING FOUNDATION
PHILOGEN S.P.A.,2023,721100,Ricerca e sviluppo sperimentale nel campo delle biotecnologie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILOGEN S.P.A.,2024,721100,Ricerca e sviluppo sperimentale nel campo delle biotecnologie,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0
PIAGGIO & C. S.P.A.,2022,309112,Fabbricazione di motocicli,1,1,1,1,1,1,1,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
PIAGGIO & C. S.P.A.,2023,309112,Fabbricazione di motocicli,1,1,1,1,1,1,1,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PIAGGIO & C. S.P.A.,2024,309112,Fabbricazione di motocicli,1,1,1,1,1,1,1,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
PININFARINA S.P.A.,2022,291000,Fabbricazione di autoveicoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
PININFARINA S.P.A.,2023,291000,Fabbricazione di autoveicoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
PININFARINA S.P.A.,2024,291000,Fabbricazione di autoveicoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
PIOVAN S.P.A.,2022,2896,Fabbricazione di macchine per l’industria delle materie plastiche e della gomma (incluse parti e accessori),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
PIOVAN S.P.A.,2023,2896,Fabbricazione di macchine per l’industria delle materie plastiche e della gomma (incluse parti e accessori),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
PIOVAN S.P.A.,2024,2896,Fabbricazione di macchine per l’industria delle materie plastiche e della gomma (incluse parti e accessori),1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,3,0,1,0,0
PIQUADRO S.P.A.,2022,151209,"Fabbricazione di altri articoli da viaggio, borse e simili, pelletteria e selleria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIQUADRO S.P.A.,2023,151209,"Fabbricazione di altri articoli da viaggio, borse e simili, pelletteria e selleria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIQUADRO S.P.A.,2024,151209,"Fabbricazione di altri articoli da viaggio, borse e simili, pelletteria e selleria",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,3,1,1,0,0
PIRELLI & C. S.P.A.,2022,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIRELLI & C. S.P.A.,2023,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIRELLI & C. S.P.A.,2024,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
PLANETEL S.P.A.,2022,611000,Telecomunicazioni fisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
PLANETEL S.P.A.,2023,611000,Telecomunicazioni fisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PLANETEL S.P.A.,2024,611000,Telecomunicazioni fisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLC S.P.A.,2022,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),1,1,1,1,1,0,1,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PLC S.P.A.,2023,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),1,1,1,1,1,0,1,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PLC S.P.A.,2024,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),1,1,1,1,1,0,1,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
POLIGRAFICI PRINTING S.P.A.,2022,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLIGRAFICI PRINTING S.P.A.,2023,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLIGRAFICI PRINTING S.P.A.,2024,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORTOBELLO S.P.A.,2022,471910,Grandi magazzini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORTOBELLO S.P.A.,2023,471910,Grandi magazzini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORTOBELLO S.P.A.,2024,471910,Grandi magazzini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
POWERSOFT S.P.A.,2022,260000,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POWERSOFT S.P.A.,2023,260000,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POWERSOFT S.P.A.,2024,260000,"Fabbricazione di computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e di orologi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
PRADA S.P.A.,2022,477100,Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati,1,1,1,1,1,1,1,1,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
PRADA S.P.A.,2023,477100,Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati,1,1,1,1,1,1,1,1,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRADA S.P.A.,2024,477100,Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati,1,1,1,1,1,1,1,1,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRISMI S.P.A.,2022,620100,Produzione di software non connesso all'edizione,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRISMI S.P.A.,2023,620100,Produzione di software non connesso all'edizione,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PRISMI S.P.A.,2024,620100,Produzione di software non connesso all'edizione,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PROMOTICA S.P.A.,2022,731102,Conduzione di campagne di marketing e altri servizi pubblicitari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PROMOTICA S.P.A.,2023,731102,Conduzione di campagne di marketing e altri servizi pubblicitari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PROMOTICA S.P.A.,2024,731102,Conduzione di campagne di marketing e altri servizi pubblicitari,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0
PRYSMIAN S.P.A.,2022,467220,Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRYSMIAN S.P.A.,2023,467220,Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRYSMIAN S.P.A.,2024,467220,Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RACING FORCE S.P.A.,2022,453101,Commercio all'ingrosso di parti e accessori di autoveicoli,1,1,1,1,1,1,0,1,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RACING FORCE S.P.A.,2023,453101,Commercio all'ingrosso di parti e accessori di autoveicoli,1,1,1,1,1,1,0,1,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RACING FORCE S.P.A.,2024,453101,Commercio all'ingrosso di parti e accessori di autoveicoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RADICI PIETRO INDUSTRIES & BRANDS S.P.A.,2022,139300,Fabbricazione di tappeti e moquette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
RADICI PIETRO INDUSTRIES & BRANDS S.P.A.,2023,139300,Fabbricazione di tappeti e moquette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
RADICI PIETRO INDUSTRIES & BRANDS S.P.A.,2024,139300,Fabbricazione di tappeti e moquette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAI WAY S.P.A.,2022,611000,Telecomunicazioni fisse,1,1,1,1,1,0,1,1,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
RAI WAY S.P.A.,2023,611000,Telecomunicazioni fisse,1,1,1,1,1,0,1,1,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RAI WAY S.P.A.,2024,611000,Telecomunicazioni fisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RATTI S.P.A. SOCIETA' BENEFIT O IN FORMA ABBREVIATA RATTI S.P.A. SB,2022,133000,Finissaggio dei tessili,1,1,1,1,1,0,0,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
RATTI S.P.A. SOCIETA' BENEFIT O IN FORMA ABBREVIATA RATTI S.P.A. SB,2023,133000,Finissaggio dei tessili,1,1,1,1,1,0,0,0,0,0,Err:522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RATTI S.P.A. SOCIETA' BENEFIT O IN FORMA ABBREVIATA RATTI S.P.A. SB,2024,133000,Finissaggio dei tessili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A. IN BREVE RECORDATI S.P.A.,2022,212009,Fabbricazione di medicinali ed altri preparati farmaceutici,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A. IN BREVE RECORDATI S.P.A.,2023,212009,Fabbricazione di medicinali ed altri preparati farmaceutici,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A. IN BREVE RECORDATI S.P.A.,2024,212009,Fabbricazione di medicinali ed altri preparati farmaceutici,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RECUPERO ETICO SOSTENIBILE SOCIETA' PER AZIONI,2022,381000,Raccolta di rifiuti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECUPERO ETICO SOSTENIBILE SOCIETA' PER AZIONI,2023,381000,Raccolta di rifiuti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECUPERO ETICO SOSTENIBILE SOCIETA' PER AZIONI,2024,381000,Raccolta di rifiuti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REDFISH LONGTERM CAPITAL S.P.A.,2022,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REDFISH LONGTERM CAPITAL S.P.A.,2023,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REDFISH LONGTERM CAPITAL S.P.A.,2024,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RELATECH S.P.A.,2022,620100,Produzione di software non connesso all'edizione,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0
RELATECH S.P.A.,2023,620100,Produzione di software non connesso all'edizione,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RELATECH S.P.A.,2024,620100,Produzione di software non connesso all'edizione,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RENOVALO S.P.A. SOCIETA' BENEFIT,2022,412000,Costruzione di edifici residenziali e non residenziali,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RENOVALO S.P.A. SOCIETA' BENEFIT,2023,412000,Costruzione di edifici residenziali e non residenziali,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RENOVALO S.P.A. SOCIETA' BENEFIT,2024,412000,Costruzione di edifici residenziali e non residenziali,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
REPLY S.P.A.,2022,620100,Produzione di software non connesso all'edizione,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
REPLY S.P.A.,2023,620100,Produzione di software non connesso all'edizione,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0
REPLY S.P.A.,2024,620100,Produzione di software non connesso all'edizione,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RETI S.P.A.,2022,620200,Consulenza nel settore delle tecnologie dell'informatica,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RETI S.P.A.,2023,620200,Consulenza nel settore delle tecnologie dell'informatica,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RETI S.P.A.,2024,620200,Consulenza nel settore delle tecnologie dell'informatica,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
REWAY GROUP S.P.A.,2022,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REWAY GROUP S.P.A.,2023,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REWAY GROUP S.P.A.,2024,701000,Attività delle holding impegnate nelle attività gestionali (holding operative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RISANAMENTO SPA,2022,681000,Compravendita di beni immobili effettuata su beni propri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RISANAMENTO SPA,2023,681000,Compravendita di beni immobili effettuata su beni propri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RISANAMENTO SPA,2024,681000,Compravendita di beni immobili effettuata su beni propri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RIZZOLI CORRIERE DELLA SERA MEDIAGROUP SPA O IN FORMA ABBREVIATA RCS MEDIAGROUP SPA O RCS S.P.A.,2022,580000,Attivita editoriale,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
RIZZOLI CORRIERE DELLA SERA MEDIAGROUP SPA O IN FORMA ABBREVIATA RCS MEDIAGROUP SPA O RCS S.P.A.,2023,580000,Attivita editoriale,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
RIZZOLI CORRIERE DELLA SERA MEDIAGROUP SPA O IN FORMA ABBREVIATA RCS MEDIAGROUP SPA O RCS S.P.A.,2024,580000,Attivita editoriale,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
ROSETTI MARINO S.P.A.,2022,711220,Servizi di progettazione di ingegneria integrata,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
ROSETTI MARINO S.P.A.,2023,711220,Servizi di progettazione di ingegneria integrata,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
